id,nombre,semestre,promedio,ingresos,opinion_campus,trabaja,distancia_universidad,edad,tipo_vivienda,horas_estudio,desertor
IDVSX2424,Carolina Muñiz,5,77,31538.0,10,False,1.0,23,Propia,29,0
IDCOW7146,Rubén Chacón Leyva,1,96,18626.0,1,False,6.0,23,Alquiler,10,0
IDXXX1244,Catalina Griego Sotelo,1,72,,2,False,2.0,22,Alquiler,27,0
IDSPR2688,Clemente Otero,5,69,34206.0,7,True,7.0,17,Propia,7,0
IDNOK1140,Luis María Elena Urías,3,96,,10,False,,20,Alquiler,30,0
IDPWH9642,Dalia Gerónimo Sandoval Concepción,4,85,22584.0,9,False,6.0,29,Alquiler,18,0
IDCJK7991,Nadia Jacobo Tamayo Riojas,3,76,,10,False,1.0,17,Propia,20,0
IDURY8881,Virginia Alfonso Quintanilla Barreto,1,60,25423.0,6,False,1.0,17,Alquiler,15,0
IDMNT9141,David Vanesa Lemus Zayas,1,84,41091.0,6,False,,19,Alquiler,29,1
IDOAQ6015,Mauro Carlos Murillo Nájera,5,93,26999.0,4,False,,28,Propia,8,0
IDYER3466,Isaac Cervantes,6,98,24649.0,7,False,1.0,17,Propia,9,0
IDQOM3132,Eva Juan Gastélum,3,69,16913.0,10,True,6.0,19,Alquiler,5,0
IDQRN7701,Gerónimo Leonel Urías Pedraza,9,79,15577.0,10,False,,30,Alquiler,6,0
IDYHK9023,Salma Concepción Ledesma Villa,5,66,13222.0,1,False,,17,Propia,26,0
IDHEC4071,Mauricio Gerardo Sisneros Salas,8,75,21489.0,8,False,1.0,17,Propia,12,0
IDUZE5838,Oswaldo Natividad Guerra Barajas,1,96,13401.0,4,False,13.0,18,Propia,7,1
IDIJX6479,Yeni García Lomeli,5,88,21911.0,2,True,,23,Propia,7,0
IDGTP9945,Rebeca Gustavo Posada,3,71,31047.0,8,True,1.0,17,Propia,15,0
IDQPH9405,Sr(a). Teresa Armendáriz,1,76,19906.0,5,False,1.0,25,Propia,19,0
IDTJU1303,Mtro. Luis Manuel Olvera,4,79,16578.0,10,True,1.0,29,Propia,13,0
IDLYY1927,Lic. Óscar Verduzco,5,85,15268.0,9,False,11.0,17,Propia,18,0
IDAVY5711,Lorena Bonilla,7,78,10384.0,9,False,8.0,19,Alquiler,10,0
IDBXR1810,Lourdes Garay,1,71,28537.0,5,True,4.0,21,Propia,8,0
IDTHG7582,Olivia María José Mares,3,80,14467.0,8,False,8.0,23,Propia,25,0
IDONN3134,Lic. Zacarías Mata,2,93,39780.0,10,False,4.0,24,Propia,11,0
IDLLY3057,Sr(a). Juan Carlos Quintanilla,9,66,12872.0,9,False,5.0,26,Alquiler,8,0
IDRPH9517,Claudio Lerma,10,94,17687.0,7,True,1.0,29,Alquiler,8,0
IDXAP9743,Dr. Yeni Núñez,6,74,21973.0,10,False,7.0,20,Propia,15,0
IDYPW6297,Ana Luisa Sáenz Blanco,10,60,,10,True,8.0,23,Propia,2,0
IDIEW8539,Lorenzo Reynaldo Frías Zedillo,3,85,29994.0,6,False,1.0,19,Alquiler,27,0
IDBWN6456,Minerva Gabriel Carrasco Leyva,8,94,,2,False,1.0,23,Propia,20,0
IDIWG3715,Virginia Dolores Vanegas,8,84,20200.0,4,False,7.0,17,Alquiler,22,0
IDCOB4186,Gerónimo Pascual Solorio,2,74,12522.0,9,False,,17,Propia,24,0
IDAMG3787,Ing. Dolores Otero,6,81,15691.0,10,False,,17,Propia,13,0
IDKGN8332,Camila Manuel de Jesús Villaseñor,7,65,23180.0,10,True,6.0,29,Alquiler,18,0
IDOLX2177,Leticia Alvarez,2,74,,3,True,1.0,21,Alquiler,12,0
IDPWW0632,Daniela Borrego Aguirre,10,83,,6,False,11.0,17,Alquiler,8,0
IDPHA6494,Estefanía Abraham Dávila Quiroz,2,80,28179.0,10,False,2.0,21,Alquiler,17,0
IDHAO6698,Reynaldo Pedro Guardado,10,66,26003.0,5,False,1.0,17,Alquiler,27,0
IDYGR4758,Tania Rosario Vázquez Páez,1,88,18385.0,5,False,1.0,25,Alquiler,6,0
IDOBR0190,María José Cornelio Barajas,8,91,14560.0,7,False,1.0,17,Alquiler,16,1
IDQKF2173,Blanca Alejandro Navarrete,1,91,24298.0,8,False,,20,Alquiler,24,0
IDHBO0360,Laura Estela Solano Burgos,9,64,36445.0,10,False,,17,Alquiler,24,0
IDTJI2716,Sandra Karla Palomino Arredondo,6,63,24037.0,9,False,,19,Propia,28,0
IDGZN3444,Sr(a). Emilio Soliz,7,81,11801.0,7,True,6.0,23,Propia,27,0
IDBBD6786,Homero Arturo Corrales,10,77,25115.0,8,False,4.0,17,Propia,23,0
IDUDJ1171,Andrea Gonzales,7,94,27583.0,10,False,2.0,18,Propia,23,0
IDZMW6600,Ing. Omar Valentín,10,76,8717.0,1,True,3.0,21,Propia,14,1
IDTEO7416,Gerónimo Luevano,3,83,15795.0,10,True,1.0,21,Alquiler,27,0
IDJES9757,Gustavo Vela,2,61,19136.0,10,True,4.0,17,Propia,10,1
IDMET1956,Dr. Antonia Cedillo,9,72,18711.0,10,False,3.0,25,Propia,27,0
IDSKM7167,Gilberto Salvador Robledo Reynoso,8,74,8300.0,8,False,,23,Propia,28,0
IDTVP3584,Fabiola Orosco,10,64,8300.0,10,False,,23,Alquiler,25,0
IDOZD4839,Porfirio Violeta Olivo Cedillo,7,62,26222.0,1,True,1.0,21,Alquiler,2,1
IDWMZ2688,Isaac Arroyo Tovar,9,96,26084.0,6,False,,18,Alquiler,13,0
IDQGF7778,Lic. Timoteo Urías,4,96,10111.0,10,True,5.0,17,Propia,1,0
IDDWN0531,Ing. Andrea Salinas,4,96,27074.0,4,False,7.0,17,Propia,28,0
IDUXY9943,Claudio Berríos Burgos,1,62,21762.0,10,False,8.0,17,Propia,18,1
IDJWK1118,Sr(a). Ramón Figueroa,8,94,23281.0,3,False,4.0,17,Propia,30,0
IDNUQ2930,Santiago Segura,3,82,21092.0,10,False,4.0,17,Propia,14,0
IDBLS2921,Maximiliano Noriega Carrillo,7,87,,10,True,3.0,21,Propia,3,0
IDQQB5677,Linda María Cristina Guajardo Orozco,2,89,12109.0,5,False,,17,Alquiler,15,0
IDOKC8548,Graciela Valencia,2,77,37646.0,9,False,3.0,26,Alquiler,9,0
IDSOR4149,Irene Lourdes Munguía Preciado,7,95,26957.0,4,False,1.0,21,Alquiler,26,0
IDBBF2682,Alicia Salcedo,6,92,22013.0,4,True,4.0,30,Alquiler,13,1
IDBEE8263,Oswaldo Fierro Morales,3,85,38453.0,4,True,1.0,29,Propia,23,0
IDBVF3866,María del Carmen Germán Mondragón,9,99,,10,True,,17,Propia,5,0
IDDZB9893,Mtro. María Elena Valadez,10,76,23974.0,4,False,15.0,29,Propia,5,1
IDSFS4363,Luz Meraz Orosco,6,99,,7,False,1.0,27,Propia,22,0
IDFDS8197,Reynaldo Jurado Esquibel,10,66,36584.0,1,True,1.0,24,Propia,2,1
IDLAF3519,María del Carmen Caraballo Delgado,10,67,24936.0,5,False,1.0,21,Propia,1,1
IDPIP2463,Teresa José Manuél Anguiano,6,90,16511.0,7,False,3.0,19,Propia,27,0
IDCFM7021,Guillermina Chávez,1,71,,1,False,,17,Propia,17,0
IDMFN2723,Dr. Leonel Muro,4,90,34366.0,10,True,3.0,28,Alquiler,19,0
IDPGT5657,Teodoro Chavarría,10,78,14680.0,2,False,,20,Propia,17,0
IDJTS8773,Ariadna Mercado,6,69,9673.0,8,True,1.0,25,Alquiler,9,0
IDNCI4327,Claudio Castañeda,6,98,11881.0,7,True,1.0,29,Propia,10,0
IDGUC7105,Claudia Angélica Colunga,5,71,26839.0,10,True,1.0,22,Propia,29,0
IDPDM6744,Soledad Robles Ávalos,1,79,28951.0,2,False,6.0,18,Alquiler,15,0
IDNSW8286,Elvira Sarabia,8,96,8300.0,7,True,1.0,17,Propia,13,0
IDYKQ8548,Laura Conchita Regalado Negrete,5,100,33229.0,10,False,,32,Propia,29,0
IDBVK5356,Elvira Ariadna Meléndez Estrada,5,66,28370.0,6,True,,20,Alquiler,21,0
IDREG3301,Sr(a). Leonor Berríos,7,73,8300.0,9,True,,17,Propia,25,0
IDGKE4611,Ruby Barbara Espino Murillo,4,70,19626.0,10,False,1.0,17,Alquiler,21,0
IDMUC1415,Sr(a). Patricia Benítez,6,66,,3,True,,19,Propia,17,0
IDDXJ9491,Rocío Chavarría,4,88,26368.0,5,False,7.0,18,Propia,27,1
IDMLL9862,Nadia Niño Pedraza,3,69,,10,True,1.0,24,Alquiler,28,0
IDLQP8854,Conchita Ernesto Cepeda,7,88,27873.0,2,False,4.0,27,Propia,23,0
IDDKR6197,Lilia Terán Ávalos,8,68,13584.0,10,True,2.0,18,Alquiler,7,0
IDCKN5030,Horacio Casares,4,95,8791.0,6,False,4.0,28,Propia,4,0
IDCDW2513,Mtro. Carla Elizondo,2,69,28973.0,4,True,4.0,18,Propia,3,1
IDWTP9171,Bruno Micaela Yáñez Miranda,10,78,8300.0,3,False,1.0,17,Alquiler,1,1
IDPFF5479,Ing. Laura Ojeda,3,90,29480.0,6,False,2.0,17,Propia,7,0
IDXLC6120,Uriel Domínguez,1,76,22589.0,10,False,1.0,24,Alquiler,5,0
IDFLN2105,Esmeralda Alejandro Sevilla,8,68,37384.0,10,False,3.0,22,Propia,26,0
IDXQN4836,Isabela Julio César Espino,3,92,21555.0,9,True,5.0,21,Alquiler,17,0
IDBDQ1886,Camilo María José Ornelas Marroquín,10,93,24822.0,6,False,7.0,17,Alquiler,17,0
IDIPK0703,Dr. Armando Granado,7,83,,5,True,,22,Alquiler,15,1
IDFGU9343,Rosalia Martín Iglesias Aranda,10,68,21496.0,10,True,,17,Alquiler,3,0
IDTAX1730,Mtro. Sandra Treviño,5,66,10093.0,8,False,,17,Propia,3,0
IDHCW4294,Juana María Luisa Ramos Magaña,10,75,8300.0,7,True,7.0,24,Alquiler,2,0
IDWBO9935,Sr(a). Fabiola Ruelas,5,78,23828.0,6,False,1.0,17,Propia,8,0
IDBHQ5871,Claudio Velásquez Cardona,7,98,17843.0,4,False,5.0,22,Propia,13,0
IDHNK2905,Humberto Cedillo,9,65,21572.0,10,False,9.0,28,Propia,28,1
IDEYI7656,Zoé Teodoro Rael,5,70,18777.0,10,True,,23,Alquiler,24,0
IDQVO9472,Marco Antonio Mauro Sanabria Loya,1,71,25899.0,10,True,9.0,17,Alquiler,6,0
IDNRT2524,Sr(a). Porfirio Romo,10,72,,2,False,2.0,20,Propia,5,0
IDZXY1581,Irene Pablo Escobedo Magaña,10,71,22161.0,10,True,2.0,20,Propia,13,0
IDKFU8721,Wilfrido Uriel Lomeli Villarreal,1,80,12649.0,2,False,8.0,17,Propia,30,0
IDPQA2025,Darío Ángel Olivares de la Garza,2,69,20032.0,10,False,1.0,18,Alquiler,22,0
IDUPK8364,Eric Lorena Carvajal Coronado,6,79,20833.0,9,False,,20,Alquiler,1,1
IDQSM5596,Alfredo Soto,9,95,,8,False,3.0,23,Alquiler,18,0
IDPRN7107,Leonor Narváez,8,87,8300.0,9,False,1.0,18,Propia,7,0
IDRTH8936,Sr(a). Alonso Córdova,5,83,18034.0,10,False,3.0,26,Alquiler,17,0
IDQJP5462,Isabela Socorro Zambrano,1,64,28215.0,10,False,1.0,20,Alquiler,8,1
IDACR4578,Inés Homero Peres,7,96,25639.0,6,False,1.0,24,Alquiler,19,0
IDOKP7427,Mtro. Daniel Madera,5,71,8300.0,10,False,1.0,19,Alquiler,16,0
IDHYI9113,Ing. Aldonza Alarcón,6,94,19329.0,10,True,3.0,25,Propia,14,0
IDRXV4605,Ángel Marcela Zaragoza de la Crúz,7,99,,4,False,9.0,27,Propia,20,0
IDFEW2357,Arturo Enríquez Mesa,3,61,8300.0,10,True,1.0,18,Propia,23,0
IDORO1544,Clemente Prieto,10,100,19981.0,3,False,2.0,20,Propia,10,0
IDOFA9116,Eduardo Camila Balderas Lomeli,3,98,19924.0,10,False,,24,Alquiler,23,0
IDDZW6324,Rufino Mónica Loera,5,68,22969.0,3,False,9.0,21,Propia,2,1
IDITQ8279,Leonel Eduardo Garay Arias,6,81,10763.0,2,False,1.0,18,Propia,21,1
IDPVT2299,Lic. Rocío Cervántez,9,64,,10,False,1.0,22,Propia,24,0
IDEGR6514,René Francisco Javier Becerra,5,71,28873.0,1,True,10.0,27,Propia,16,0
IDJRP7037,Paulina Alta  Gracia Cuellar,1,60,18001.0,6,True,8.0,20,Propia,25,0
IDMVH2653,Germán Esperanza Quintero Chavarría,4,81,32023.0,6,False,1.0,22,Alquiler,13,1
IDYOY5350,Rodrigo Margarita Hernández,5,97,10362.0,1,False,6.0,17,Propia,5,1
IDBWW0924,Raúl Silvano Mateo,10,78,13492.0,1,False,1.0,21,Alquiler,18,0
IDLME2869,Esmeralda Adela Páez Vargas,10,75,25484.0,6,False,1.0,17,Alquiler,20,1
IDBUW6175,Elsa Rentería Salcido,5,90,32913.0,7,False,2.0,20,Alquiler,11,0
IDNAA3001,Ana Perea,7,62,,8,False,1.0,24,Propia,5,0
IDIJA6902,Esperanza Carmen Navarrete,4,82,15764.0,6,False,1.0,17,Propia,22,0
IDYPW3953,Enrique Eric Escalante Torres,1,77,26092.0,4,False,1.0,18,Alquiler,28,0
IDHDV4455,Eugenia Muñiz Díaz,5,85,14523.0,6,False,,19,Propia,22,0
IDGNS3520,Ing. Jorge Luis Osorio,7,72,15120.0,10,True,7.0,17,Alquiler,13,0
IDKAR4307,Ramón Villareal,10,77,20485.0,3,False,5.0,17,Alquiler,28,0
IDNPB3217,Óscar Lomeli Zúñiga,10,62,,4,True,7.0,17,Propia,1,1
IDFIO9872,Raúl Alvarado,6,82,18808.0,10,False,1.0,19,Propia,6,0
IDRFG9638,Sr(a). Socorro Soria,5,62,10855.0,10,True,,26,Alquiler,11,1
IDPLB1275,Violeta Rodarte Guajardo,4,84,23390.0,7,False,7.0,17,Propia,10,0
IDWEM6624,Barbara Agustín Ocampo,2,86,17156.0,10,False,1.0,19,Alquiler,1,1
IDMFJ4219,Esperanza Gustavo Raya,4,86,,9,False,7.0,22,Alquiler,16,0
IDQHD5909,Sr(a). Alicia Sevilla,10,98,9202.0,3,False,1.0,21,Propia,13,0
IDXFH9679,Miguel Arreola Tirado,10,84,24901.0,6,False,1.0,34,Alquiler,21,0
IDIWZ7018,Dr. Reina Zepeda,3,83,13914.0,10,False,7.0,24,Propia,27,0
IDWGY2861,Beatriz Mariano Téllez,10,67,33354.0,10,True,1.0,18,Propia,16,0
IDSQF6274,Karla Gonzales Jiménez,1,68,17704.0,1,False,1.0,23,Alquiler,15,0
IDYCC3778,Nelly Nelly Solís Berríos,8,96,15947.0,10,False,9.0,28,Propia,7,0
IDTED5768,Lic. Francisco Javier León,5,89,16681.0,9,True,7.0,29,Alquiler,14,1
IDLRB8511,Fabiola Balderas,4,78,,8,False,1.0,18,Propia,30,0
IDPDX8706,Mtro. Nadia Zamora,8,75,17491.0,8,False,,17,Alquiler,24,0
IDDXV3535,Hugo Evelio Chacón,7,83,,10,False,2.0,19,Alquiler,11,0
IDOYO9829,Lorenzo Quesada,2,80,34842.0,10,False,1.0,17,Alquiler,27,0
IDHZV0985,Josefina Espartaco Quezada,1,95,,10,True,1.0,17,Propia,13,0
IDGTQ7704,Porfirio Barrios Zelaya,4,99,10649.0,7,False,,23,Alquiler,5,0
IDELY0974,Ana Luisa Emiliano Montaño Bétancourt,8,98,,10,True,6.0,19,Alquiler,18,0
IDVJZ1669,Emilio Garica,2,65,,10,False,6.0,25,Alquiler,3,1
IDDYG6897,Alonso Garibay,3,64,20749.0,4,True,13.0,17,Propia,12,0
IDWYG8439,Oswaldo Sergio Sisneros,1,73,15651.0,8,False,7.0,20,Alquiler,7,0
IDNAV2091,Dr. Karina Aguayo,1,63,18336.0,10,False,4.0,17,Alquiler,26,1
IDILM3849,Jaime Medina,3,67,22012.0,2,False,3.0,20,Alquiler,20,0
IDMMY4794,Lorena Vélez Carreón,5,83,,10,False,,20,Propia,15,0
IDZCY3276,Noelia Montaño,3,70,14685.0,8,False,6.0,21,Alquiler,1,0
IDAOE2241,Emilia Homero Urrutia Robledo,1,76,16911.0,7,False,,23,Propia,19,0
IDMLM2498,Alejandra Violeta Elizondo Zepeda,1,80,42348.0,4,False,4.0,17,Propia,10,0
IDMJN9006,Amalia Luisa Valverde,8,85,13513.0,10,False,7.0,17,Propia,14,1
IDNAL7518,Delia Lara Posada,10,86,14821.0,7,False,3.0,23,Propia,15,0
IDEOG0974,Raúl Mariano Regalado,2,75,29265.0,9,True,,17,Propia,2,1
IDXOQ5322,Daniel Uriel Páez Magaña,3,85,28724.0,8,True,1.0,27,Alquiler,25,0
IDHFC6861,Alejandro Abrego Tijerina,2,92,14585.0,5,False,,22,Alquiler,17,1
IDQPO6313,Antonia Villalpando,3,90,15029.0,10,False,1.0,23,Propia,25,0
IDOCO1208,Natalia Victoria Vásquez,7,65,21427.0,10,False,1.0,23,Propia,10,0
IDBVS9203,Vanesa Antonio Colunga,1,67,30442.0,9,False,8.0,28,Alquiler,5,0
IDGXN9711,Dolores Luis Miguel de la O,10,66,15089.0,10,False,,24,Alquiler,28,0
IDMVV4745,Ing. Diana Rodríguez,8,93,,8,False,4.0,21,Alquiler,6,0
IDCGN7951,Dr. Cristobal Figueroa,10,73,36439.0,5,False,,20,Propia,6,0
IDDDO7175,Francisco Ayala Montoya,10,75,15371.0,10,False,3.0,22,Alquiler,28,0
IDKJQ9052,Yolanda Ruby Monroy Alcaraz,10,68,,10,False,1.0,20,Alquiler,6,0
IDCPT1672,Marisol Tomás Brito,2,69,15392.0,8,False,6.0,21,Propia,25,0
IDWUB1105,Mtro. Estefanía Nava,3,76,,6,False,3.0,17,Propia,14,0
IDUJN2414,Anabel Emilia Laboy Ulibarri,9,71,10171.0,1,False,17.0,17,Alquiler,13,1
IDFCO3131,Anel Emilia Nevárez Delgado,7,65,15847.0,9,False,11.0,19,Alquiler,13,0
IDKMI8969,Rolando Cotto Olvera,4,78,,6,False,6.0,19,Propia,25,0
IDPLD9232,Héctor Judith Urrutia,10,100,,5,True,7.0,21,Alquiler,27,0
IDRHI0221,Lucas Wendolin Varela,5,88,24628.0,5,False,1.0,21,Alquiler,10,0
IDTNT6589,Yolanda Berta Grijalva,2,65,32838.0,10,False,1.0,21,Alquiler,16,0
IDIRV8246,Catalina Camacho Cornejo,8,84,21053.0,6,True,8.0,24,Alquiler,7,1
IDRJI6599,Dulce María Ornelas,4,83,19549.0,3,False,2.0,19,Alquiler,3,0
IDFXW7845,Violeta Gregorio Ordóñez Rincón,9,84,18723.0,1,False,7.0,23,Propia,15,0
IDYXU4380,Citlali Rodarte,5,75,,9,False,7.0,27,Alquiler,23,1
IDRHU5563,Cecilia Santillán,9,75,19640.0,10,False,5.0,21,Alquiler,5,0
IDRTD0038,Ing. Ariadna Guerrero,4,65,21744.0,6,False,3.0,17,Propia,25,0
IDCOZ9233,Ing. Virginia Reynoso,10,96,24563.0,8,False,8.0,17,Alquiler,8,0
IDVQH6628,Esther Ilse Godínez,5,80,18172.0,5,True,,24,Alquiler,26,0
IDBBW6814,Arcelia Ramos Santacruz,9,63,25075.0,2,False,11.0,27,Propia,28,1
IDHEX1203,Camila Alejandro Roldán Almanza,8,93,17903.0,4,True,,17,Propia,22,1
IDCMO1171,Dulce María Luisa Heredia,3,87,24557.0,5,False,,24,Alquiler,5,0
IDJYH8955,Camilo Esperanza Grijalva,1,97,20528.0,6,False,3.0,18,Propia,26,0
IDAKV5002,Tania Ramiro Parra,3,100,29104.0,10,False,,25,Alquiler,2,1
IDHJP9623,Sr(a). Marisela Toledo,4,87,27281.0,9,False,3.0,18,Alquiler,27,0
IDUXD1948,Olivia Horacio Noriega,2,76,,8,False,9.0,17,Propia,28,0
IDQNO4240,Rolando Fernández,1,73,13173.0,9,False,1.0,17,Propia,19,0
IDKXB2289,Natividad Hugo Orellana,7,66,18244.0,10,True,7.0,21,Alquiler,11,0
IDONL7144,Ernesto Espinoza Villalobos,8,81,,6,False,1.0,17,Alquiler,11,0
IDXSM7169,María José Quiroz,7,60,13002.0,8,False,,23,Alquiler,3,0
IDLDQ0847,Leonel Laureano,5,88,29439.0,10,True,5.0,22,Propia,13,1
IDCYT8864,Lic. Óliver Saucedo,1,90,21224.0,6,False,6.0,17,Propia,20,0
IDFDG6800,Francisco Javier Estela Blanco Pizarro,7,89,8300.0,9,False,2.0,19,Alquiler,19,1
IDAPE6117,Natalia Mónica Escobedo Loera,7,74,11448.0,10,False,9.0,23,Alquiler,23,0
IDCAD7089,Ing. Wilfrido Acevedo,9,77,,10,False,10.0,21,Alquiler,29,0
IDLLU6189,Berta Archuleta Colunga,3,94,36034.0,7,False,1.0,26,Alquiler,15,0
IDYPD2221,Lilia Palomino,9,89,20003.0,10,False,1.0,23,Alquiler,6,0
IDUSO2210,Mateo Mejía Alvarez,1,93,17721.0,1,False,4.0,19,Alquiler,13,0
IDOHV9430,Bernardo Ana Cabrera,1,70,,7,False,4.0,18,Alquiler,24,0
IDGCE6106,Samuel Sáenz,4,86,,6,False,6.0,17,Alquiler,18,0
IDZCO8579,Zeferino Reina Flórez Angulo,9,83,25070.0,6,True,4.0,17,Alquiler,18,0
IDYNS4882,Alta  Gracia Esteban Zaragoza,6,94,,5,False,18.0,17,Propia,1,0
IDZHX9330,Serafín Silvano Mateo Bétancourt,3,98,8588.0,10,True,5.0,18,Propia,21,0
IDQUE5851,Perla Ramiro Hinojosa Nieto,1,67,16911.0,4,False,1.0,23,Alquiler,23,0
IDHIL3764,Hermelinda Feliciano,4,77,13170.0,9,False,13.0,32,Alquiler,25,0
IDPGN4795,Ing. Gilberto Leiva,9,72,18269.0,10,False,1.0,21,Propia,21,0
IDVOY1065,Lucía Diana Guardado,3,83,14330.0,10,False,1.0,17,Propia,27,0
IDJTX4762,Ramón Ulibarri,9,82,33258.0,10,False,,17,Propia,11,0
IDAKS5355,Concepción Aida Sierra Linares,7,71,19270.0,10,True,3.0,22,Propia,16,0
IDPCB7620,Luis Manuel Zeferino Lira,4,89,21272.0,8,False,1.0,20,Alquiler,1,0
IDCDB4025,Mercedes Lara Guevara,3,90,13108.0,7,False,1.0,22,Alquiler,19,0
IDJOU8208,Concepción Arturo Villalpando Pantoja,10,87,15937.0,10,True,3.0,26,Propia,8,0
IDYCW3344,José Emilio Acevedo Grijalva,5,81,19585.0,4,False,,17,Alquiler,19,0
IDSTL4282,Zoé Clara Vera Posada,5,87,8300.0,7,False,4.0,25,Alquiler,23,0
IDSEE0726,Joaquín Venegas,3,72,18193.0,10,False,,21,Alquiler,16,0
IDUJS0792,José Emilio Morales,9,84,22570.0,7,True,,23,Propia,26,0
IDHLE3827,Ing. Elena Alejandro,4,66,27143.0,6,False,1.0,27,Propia,3,0
IDMUP0512,Josefina Alejandro Melgar,5,65,,9,False,1.0,17,Alquiler,2,0
IDFNB1627,Luz Elias Aranda,4,83,14213.0,5,False,7.0,19,Propia,12,0
IDFZP0198,René Cynthia Quintana,5,78,21196.0,3,False,5.0,19,Propia,29,0
IDXWN2502,Alberto Salgado Lara,7,78,8300.0,10,False,,21,Propia,10,1
IDVHG0534,Lic. Ana Luisa Jaime,9,95,20311.0,3,False,12.0,17,Alquiler,30,1
IDHZS6470,Beatriz Longoria,7,68,,4,False,7.0,20,Alquiler,22,0
IDEUG0235,Rebeca Óliver Posada,5,95,19807.0,7,False,7.0,24,Alquiler,2,0
IDFJY0160,Bernardo Carmen Soria Luevano,10,97,,10,True,1.0,17,Propia,26,0
IDNSE2791,Santiago José Carlos Alonso,10,99,21608.0,3,False,9.0,17,Propia,30,0
IDFXG2542,Cristal Briones,7,88,21453.0,10,True,8.0,24,Alquiler,21,0
IDKFB0993,Gabino Marisela Carbajal,10,83,24958.0,9,False,6.0,21,Propia,5,0
IDQTN5556,Juan Carlos Carolina Ríos Griego,5,64,8300.0,10,False,4.0,17,Propia,5,0
IDUDM9140,Mariana Téllez Galindo,3,85,13935.0,8,True,3.0,21,Propia,6,0
IDKIY1147,Modesto Aguilera,7,73,20625.0,8,False,,21,Propia,3,0
IDPJR4667,Yeni Uriel Ulloa,2,98,33814.0,5,True,1.0,20,Alquiler,10,0
IDXGE4286,Pascual Tomás Jáquez Ocampo,9,88,17564.0,2,False,1.0,22,Alquiler,5,0
IDKYJ0467,Rosa Paulina Ureña Escalante,10,65,17886.0,2,False,3.0,23,Propia,24,1
IDFMP8753,Joaquín Navarro Pineda,10,66,8300.0,10,False,8.0,17,Alquiler,20,0
IDCKE6033,Sessa Hugo Serna Matías,1,96,24544.0,1,False,2.0,22,Alquiler,30,0
IDIHU2601,Ing. Jacobo Vega,6,77,,10,True,5.0,24,Alquiler,5,0
IDLMG5881,Lic. Olivia Sanches,7,82,,6,False,1.0,17,Propia,15,0
IDKQX1448,Indira Chávez,8,97,13649.0,9,False,3.0,19,Alquiler,17,0
IDSJK7260,Amalia Elias Lovato Sierra,10,60,11863.0,5,False,1.0,17,Propia,17,0
IDDZA4535,Serafín Mora,9,63,,9,False,4.0,26,Alquiler,24,1
IDNBZ0737,Elvira Rosario,2,94,23169.0,6,False,5.0,17,Alquiler,18,0
IDQCH0474,Victoria de la Torre,10,82,20784.0,10,False,5.0,22,Alquiler,26,0
IDLCC0198,Camila Centeno Rivero,2,86,27482.0,8,False,,29,Alquiler,10,0
IDAQI5394,Mtro. Mónica Mares,5,85,34067.0,10,False,11.0,17,Propia,23,0
IDUTH4161,Josefina Lara,5,67,24269.0,8,False,7.0,17,Alquiler,7,0
IDXVF6661,Lic. Miguel Ángel Urbina,6,75,10125.0,1,False,4.0,17,Alquiler,11,0
IDJML5695,Miguel Ángel Maldonado Romo,3,100,8300.0,10,False,1.0,19,Alquiler,14,0
IDMEW1414,Mtro. Alma Ruiz,8,62,12743.0,2,False,4.0,20,Alquiler,9,1
IDMMT0356,Luisa Estrada Mares,1,91,25023.0,8,False,5.0,22,Alquiler,17,1
IDLXR5719,Pablo Irizarry Saucedo,6,64,,2,False,12.0,23,Propia,2,1
IDVTI2806,Sr(a). Rosa Calderón,4,79,8695.0,6,False,12.0,24,Propia,30,0
IDKCC0217,Eva Angulo Santana,1,73,20994.0,10,True,6.0,23,Propia,17,0
IDNIS7326,Luis Manuel Hernandes Valenzuela,7,91,22662.0,10,False,2.0,17,Propia,17,0
IDBQM6139,Felipe María Quintanilla,9,85,23180.0,6,False,1.0,29,Alquiler,27,0
IDYAL9030,Jos Montaño Bermúdez,4,65,18377.0,1,False,,30,Propia,20,1
IDVMV8444,José Alma Delgado,4,95,8300.0,10,False,,18,Propia,24,0
IDNKQ7060,Guillermina Helena Tejeda Gamez,6,99,,6,False,1.0,20,Alquiler,10,0
IDSNQ7287,Elena Sepúlveda,3,64,13401.0,10,True,4.0,25,Propia,24,0
IDAAU9756,Adriana Ulloa,6,72,,8,False,,17,Propia,12,0
IDLFI1736,Cecilia Gurule Limón,7,91,,10,False,9.0,20,Alquiler,12,0
IDKHD6884,Adela Urbina Henríquez,10,75,14430.0,2,False,3.0,17,Propia,27,0
IDEKS0809,Luisa Reséndez,10,60,,10,False,1.0,17,Propia,15,0
IDLXL7258,Ing. Julio César Ibarra,3,72,8300.0,4,True,1.0,27,Propia,9,1
IDWWT7733,Úrsula Escobedo,7,70,38926.0,6,False,6.0,23,Propia,18,0
IDQMR3155,Lorena Carrera,3,67,30804.0,6,False,,17,Alquiler,16,0
IDVDV8053,Inés Torres Montero,2,84,,10,False,,21,Propia,29,0
IDAJN5657,Lic. José Lozano,10,99,8300.0,8,False,,26,Alquiler,7,0
IDRCW0929,Berta Mata,4,91,33048.0,10,False,5.0,18,Alquiler,28,0
IDVDI1616,Yeni Badillo,8,83,34798.0,6,True,1.0,17,Alquiler,14,1
